grade confidence_level
Wrong 14.46875
Correct 14.59375
Wrong 13.8671875
Wrong 15.0703125
Wrong 14.5
Wrong 14.2421875
Wrong 14.59375
Wrong 15.15625
Wrong 14.1484375
Wrong 15.6875
Correct 15.28125
Wrong 14.8671875
Wrong 15.671875
Wrong 14.1328125
Wrong 14.421875
Correct 14.5625
Correct 13.953125
Correct 14.1328125
Wrong 14.2421875
Wrong 16.1875
Wrong 14.421875
Correct 14.3515625
Correct 14.4375
Wrong 14.6875
Wrong 13.84375
Correct 15.1015625
Correct 14.4921875
Wrong 14.390625
Correct 14.5703125
Wrong 14.484375
Correct 14.6953125
Correct 13.34375
Wrong 14.25
Wrong 15.109375
Correct 14.96875
Wrong 14.5703125
Correct 14.359375
Wrong 13.9609375
Wrong 14.421875
Wrong 14.3984375
Wrong 14.4296875
Correct 15.3046875
Wrong 14.4765625
Correct 15.4921875
Wrong 14.9140625
Wrong 14.453125
Wrong 14.734375
Correct 15.03125
Wrong 14.640625
Wrong 15.046875
Wrong 14.0078125
Wrong 14.609375
Wrong 14.8203125
Wrong 14.2578125
Correct 14.375
Correct 14.203125
Wrong 14.875
Wrong 14.15625
Correct 14.4296875
Wrong 14.6796875
Wrong 14.4140625
Wrong 14.765625
Wrong 14.15625
Wrong 14.625
Correct 15.421875
Wrong 14.2109375
Wrong 15.4140625
Wrong 14.2578125
Wrong 13.921875
Wrong 14.265625
Wrong 18.828125
Wrong 14.5859375
Wrong 14.1953125
Wrong 14.4765625
Correct 14.5625
Correct 14.234375
Correct 14.625
Wrong 14.7109375
Correct 14.7578125
Wrong 19.984375
Wrong 14.234375
Wrong 14.3515625
Correct 14.796875
Wrong 13.71875
Correct 14.796875
Correct 14.5
Wrong 14.5390625
Correct 14.8515625
Wrong 14.1796875
Wrong 14.625
Wrong 15.1796875
Wrong 14.0859375
Wrong 14.1484375
Wrong 13.578125
Wrong 13.9375
Wrong 14.78125
Wrong 14.0625
Wrong 14.4140625
Correct 14.6484375
Correct 14.4921875
Wrong 14.1953125
Wrong 13.71875
Correct 15.09375
Correct 14.859375
Wrong 15.15625
Wrong 14.296875
Wrong 14.3046875
Correct 14.828125
Correct 14.0
Correct 16.96875
Correct 14.6640625
Wrong 13.4921875
Wrong 14.7109375
Correct 14.5390625
Wrong 14.96875
Wrong 14.4375
Correct 14.5546875
Wrong 14.703125
Correct 14.4609375
Wrong 14.46875
Wrong 14.5625
Correct 14.1171875
Wrong 14.9765625
Wrong 14.25
Wrong 16.75
Correct 14.09375
Wrong 14.5703125
Wrong 14.703125
Correct 14.09375
Wrong 13.890625
Wrong 14.46875
Correct 14.828125
Correct 15.078125
Wrong 14.53125
Wrong 14.2734375
Wrong 14.515625
Wrong 15.140625
Correct 14.6171875
Correct 15.4609375
Wrong 14.2734375
Wrong 14.703125
Correct 15.0
Wrong 14.53125
Wrong 14.46875
Wrong 14.71875
Correct 14.15625
Wrong 13.9375
Wrong 13.4140625
Wrong 14.8125
Wrong 13.96875
Wrong 15.2265625
Wrong 14.390625
Correct 14.7421875
Wrong 14.4453125
Correct 15.2421875
Wrong 14.34375
Wrong 14.5859375
Wrong 15.1484375
Correct 14.46875
Correct 14.7109375
Wrong 14.3828125
Wrong 14.125
Wrong 14.5390625
Correct 14.6484375
Wrong 14.5546875
Wrong 13.96875
Wrong 13.8515625
Wrong 14.3046875
Correct 15.046875
Wrong 14.234375
Wrong 14.1015625
Wrong 15.0078125
Wrong 16.78125
Wrong 14.0390625
Wrong 16.421875
Wrong 14.859375
Wrong 15.0234375
Wrong 14.4609375
Wrong 14.703125
Wrong 13.9296875
Correct 14.5
Wrong 14.1171875
Correct 15.125
Wrong 14.578125
Wrong 15.0390625
Wrong 14.421875
Correct 15.8359375
Correct 14.5625
Correct 14.1015625
Correct 14.5078125
Wrong 14.46875
Wrong 15.0703125
Wrong 14.9609375
Wrong 14.609375
Correct 14.1640625
Wrong 14.8203125
Wrong 14.40625
Wrong 14.671875
Wrong 14.1328125
Wrong 14.1171875
Correct 15.1796875
Correct 16.234375
Wrong 14.265625
Wrong 14.4375
Wrong 14.3828125
Correct 15.71875
Correct 15.796875
Wrong 14.71875
Wrong 14.6796875
Wrong 14.6875
Correct 14.3984375
Wrong 14.34375
Wrong 14.609375
Correct 14.28125
Correct 15.21875
Wrong 14.25
Correct 14.8125
Wrong 13.8515625
Correct 14.328125
Correct 14.8671875
Wrong 14.0078125
Wrong 14.328125
Wrong 13.9765625
Correct 15.3984375
Wrong 14.4140625
Correct 14.7890625
Correct 14.3203125
Wrong 14.0390625
Wrong 16.734375
Correct 15.0703125
Wrong 16.953125
Wrong 14.4765625
Wrong 14.5546875
Wrong 14.1015625
Wrong 14.296875
Wrong 14.6171875
Wrong 14.1640625
Wrong 13.9140625
Wrong 15.078125
Wrong 14.171875
Wrong 14.8125
Wrong 14.859375
Wrong 14.5078125
Wrong 14.4140625
Wrong 14.5703125
Wrong 14.15625
Wrong 15.0234375
Wrong 14.484375
Wrong 14.5390625
Correct 14.3984375
Correct 14.6015625
Wrong 14.484375
Correct 14.6875
Wrong 14.703125
Wrong 14.6484375
Wrong 14.7578125
Wrong 14.359375
Wrong 14.140625
Correct 14.6015625
Wrong 15.125
Wrong 14.65625
Correct 15.40625
Wrong 14.0625
Wrong 14.625
Wrong 14.9765625
Correct 14.8046875
Correct 14.9375
Wrong 14.984375
Wrong 14.9609375
Correct 15.921875
Correct 14.84375
Correct 15.3125
Correct 14.71875
Correct 14.2265625
Wrong 14.4453125
Wrong 16.65625
Correct 14.7421875
Correct 14.3671875
Wrong 14.5546875
Wrong 14.3671875
Wrong 14.78125
Wrong 14.1953125
Correct 15.15625
Correct 14.609375
Wrong 14.9609375
Wrong 14.3125
Wrong 14.2109375
Correct 14.8125
Wrong 14.5234375
Wrong 14.4140625
Correct 14.6328125
Wrong 14.8984375
Wrong 14.484375
Wrong 14.3671875
Correct 14.421875
Wrong 14.5546875
Correct 15.578125
Correct 14.265625
Wrong 15.140625
Wrong 14.59375
Correct 14.859375
Wrong 14.8125
Wrong 15.0234375
Wrong 14.703125
Correct 14.4453125
Wrong 14.0234375
Wrong 14.140625
Correct 14.953125
Wrong 13.78125
Wrong 14.0625
Wrong 14.578125
Wrong 14.390625
Wrong 14.15625
Wrong 14.203125
Wrong 14.6015625
Wrong 14.09375
Wrong 14.2265625
Correct 14.8984375
Wrong 14.3359375
Wrong 14.2578125
Correct 15.0625
Correct 14.15625
Wrong 14.6484375
Correct 15.2265625
Correct 14.5703125
Wrong 14.4140625
Wrong 15.046875
Correct 15.5859375
Wrong 14.796875
Wrong 14.9375
Correct 14.5
Wrong 14.59375
Wrong 13.84375
Wrong 14.7421875
Wrong 14.1484375
Correct 14.046875
Wrong 14.0859375
Wrong 14.765625
Wrong 14.1640625
Wrong 14.2734375
Correct 14.28125
Wrong 14.796875
Wrong 14.84375
Wrong 14.921875
Wrong 14.9296875
Wrong 14.40625
Wrong 13.78125
Correct 14.875
Wrong 15.34375
Wrong 14.3359375
Wrong 14.6796875
Correct 14.9609375
Wrong 14.03125
Wrong 14.6640625
Wrong 14.6796875
Wrong 14.7578125
Correct 15.8515625
Wrong 14.4921875
Wrong 14.359375
Wrong 14.8359375
Correct 13.421875
Wrong 13.8125
Wrong 14.1875
Correct 15.3125
Wrong 14.6015625
Wrong 14.8359375
Wrong 14.1953125
